0,09772061	-0,02704649
0,10307111	-0,02764355
0,10853395	-0,02823668
0,11410810	-0,02882042
0,11979170	-0,02939656
0,12558296	-0,02996619
0,13148067	-0,03052403
0,13748290	-0,03107207
0,14358785	-0,03161061
0,14979413	-0,03213477
0,15609960	-0,03264837
0,16250275	-0,03314677
0,16900142	-0,03363357
0,17559382	-0,03410731
0,18227803	-0,03456787
0,18905188	-0,03501819
0,19591353	-0,03545665
0,20286097	-0,03588337
0,20989212	-0,03629970
0,21700510	-0,03670283
0,22419790	-0,03709211
0,23146822	-0,03747129
0,23881408	-0,03783853
0,24623350	-0,03819072
0,25372429	-0,03852922
0,26128402	-0,03885989
0,26891105	-0,03917053
0,27660290	-0,03946747
0,28435723	-0,03975439
0,29217216	-0,04002164
0,30004523	-0,04027540
0,30797417	-0,04051575
0,31595678	-0,04074031
0,32399072	-0,04095063
0,33207365	-0,04114836
0,34020345	-0,04132488
0,34837754	-0,04149154
0,35659378	-0,04163841
0,36484965	-0,04177392
0,37314294	-0,04188906
0,38147115	-0,04199186
0,38983200	-0,04207421
0,39822307	-0,04213613
0,40664189	-0,04218546
0,41508609	-0,04221396
0,42355324	-0,04222638
0,43204090	-0,04222081
0,44054662	-0,04219135
0,44906797	-0,04214305
0,45760250	-0,04207924
0,46614773	-0,04199317
0,47470118	-0,04188535
0,48326044	-0,04175998
0,49182297	-0,04161140
0,50038627	-0,04143958
0,50894801	-0,04125135
0,51750543	-0,04103408
0,52605610	-0,04079078
0,53459772	-0,04052792
0,54312743	-0,04023397
0,55164299	-0,03991638
0,56014172	-0,03957017
0,56862079	-0,03918832
0,57707753	-0,03876862
0,58550916	-0,03830714
0,59391242	-0,03779326
0,60228441	-0,03722454
0,61062187	-0,03659423
0,61892192	-0,03590239
0,62718125	-0,03514377
0,63539646	-0,03431443
0,64356634	-0,03343056
0,65168841	-0,03249500
0,65976107	-0,03151664
0,66778282	-0,03050466
0,67575250	-0,02946894
0,68366791	-0,02841123
0,69152781	-0,02733991
0,69933142	-0,02626601
0,70707560	-0,02518329
0,71475955	-0,02410210
0,72238049	-0,02301861
0,72993580	-0,02192986
0,73742467	-0,02084553
0,74484437	-0,01976181
0,75219285	-0,01867930
0,75946874	-0,01760324
0,76667034	-0,01653630
0,77379507	-0,01547519
0,78084185	-0,01442642
0,78780937	-0,01339487
0,79469536	-0,01237889
0,80149813	-0,01138049
0,80821694	-0,01040812
0,81484886	-0,00945510
0,82139330	-0,00853068
0,82784802	-0,00763276
0,83421161	-0,00676471
0,84048220	-0,00592661
0,84665798	-0,00511886
0,85273713	-0,00434146
0,85871787	-0,00359456
0,86459888	-0,00288188
0,87037815	-0,00220125
0,87605413	-0,00155443
0,88162524	-0,00094237
0,88708939	-0,00036137
0,89244557	0,00018245
0,89769205	0,00068992
0,90282694	0,00116384
0,90784929	0,00159729
0,91275703	0,00199578
0,91754866	0,00235892
0,92222292	0,00268313
0,92677825	0,00296911
0,93121294	0,00322037
0,93552561	0,00343605
0,93971490	0,00361436
0,94377930	0,00375785
0,94771743	0,00386670
0,95152795	0,00393951
0,95520948	0,00397768
0,95876066	0,00398525
0,96218022	0,00396040
0,96546688	0,00390383
0,96861949	0,00382009
0,97163678	0,00370776
0,97451775	0,00357094
0,97726118	0,00340900
0,97986606	0,00322378
0,98233145	0,00301843
0,98465650	0,00279532
0,98684031	0,00255619
0,98888189	0,00230184
0,99078065	0,00203582
0,99253588	0,00176057
0,99414701	0,00147887
0,99561316	0,00119178
0,99693385	0,00090257
0,99810809	0,00061232
0,99913390	0,00031913
1,00000000	0,00000000
