0,43667299	0,10734073
0,42797662	0,10740372
0,41929853	0,10740039
0,41064175	0,10732347
0,40200919	0,10718354
0,39340391	0,10697312
0,38482854	0,10670492
0,37628617	0,10637259
0,36777931	0,10598436
0,35931093	0,10553741
0,35088322	0,10504225
0,34249894	0,10449830
0,33416091	0,10390343
0,32587163	0,10326073
0,31763327	0,10257635
0,30944949	0,10183805
0,30132189	0,10105825
0,29325344	0,10023282
0,28524670	0,09936276
0,27730471	0,09844412
0,26942898	0,09748654
0,26162254	0,09648616
0,25388719	0,09544872
0,24622625	0,09436845
0,23864139	0,09325151
0,23113511	0,09209776
0,22371023	0,09090516
0,21636851	0,08967817
0,20911197	0,08841934
0,20194408	0,08712257
0,19486615	0,08579431
0,18788071	0,08443375
0,18098933	0,08304512
0,17419509	0,08162477
0,16749990	0,08017492
0,16090543	0,07869869
0,15441416	0,07719531
0,14802806	0,07566619
0,14174846	0,07411530
0,13557836	0,07253964
0,12951977	0,07094018
0,12357373	0,06932155
0,11774320	0,06768094
0,11202959	0,06602137
0,10643388	0,06434683
0,10096045	0,06265014
0,09560879	0,06094012
0,09038152	0,05921523
0,08528073	0,05747584
0,08030701	0,05572640
0,07546257	0,05396681
0,07074754	0,05220236
0,06616462	0,05043144
0,06171497	0,04865644
0,05740108	0,04687646
0,05322438	0,04509320
0,04918652	0,04330793
0,04529027	0,04151937
0,04153698	0,03972961
0,03792789	0,03794094
0,03446301	0,03615797
0,03114348	0,03438291
0,02796959	0,03261952
0,02494356	0,03086806
0,02206531	0,02913276
0,01933768	0,02741313
0,01676235	0,02571079
0,01434398	0,02402338
0,01208887	0,02234713
0,01000126	0,02068261
0,00808626	0,01903014
0,00635311	0,01738726
0,00481447	0,01575099
0,00347751	0,01412714
0,00234541	0,01252694
0,00140987	0,01096989
0,00066394	0,00947333
0,00009766	0,00805469
-0,00030492	0,00673228
-0,00056388	0,00552289
-0,00070110	0,00444048
-0,00074119	0,00349672
-0,00070300	0,00257327
-0,00055520	0,00151473
-0,00017395	0,00036844
0,00044377	-0,00083556
0,00113196	-0,00216199
0,00196648	-0,00356907
0,00300240	-0,00501270
0,00426628	-0,00645472
0,00576751	-0,00786187
0,00750600	-0,00920539
0,00947176	-0,01046753
0,01165695	-0,01162839
0,01404317	-0,01269089
0,01661036	-0,01367403
0,01934216	-0,01460186
0,02223010	-0,01548634
0,02526828	-0,01633587
0,02845008	-0,01716561
0,03177241	-0,01798027
0,03523219	-0,01878592
0,03882850	-0,01957994
0,04255910	-0,02036569
0,04642294	-0,02114130
0,05041862	-0,02190634
0,05454525	-0,02265755
0,05880142	-0,02339429
0,06318559	-0,02411641
0,06769557	-0,02482808
0,07233003	-0,02552804
0,07708719	-0,02621804
0,08196541	-0,02689884
0,08696286	-0,02757257
0,09207839	-0,02823625
0,09731014	-0,02889195
0,10265715	-0,02953452
0,10811763	-0,03016484
0,11368964	-0,03078543
0,11937215	-0,03138998
0,12516283	-0,03198439
0,13106026	-0,03256532
0,13706239	-0,03313557
0,14316781	-0,03369132
0,14937434	-0,03423628
0,15568062	-0,03476513
0,16208426	-0,03528393
0,16858366	-0,03578915
0,17517692	-0,03628063
0,18186209	-0,03675865
0,18863725	-0,03722252
0,19550061	-0,03766930
0,20244986	-0,03810375
0,20948314	-0,03852283
0,21659840	-0,03892713
0,22379378	-0,03931192
0,23106693	-0,03968246
0,23841577	-0,04003811
0,24583836	-0,04037437
0,25333243	-0,04069389
0,26089577	-0,04099737
0,26852641	-0,04127910
0,27622190	-0,04154550
0,28398018	-0,04179118
0,29179888	-0,04202039
0,29967598	-0,04222365
0,30760906	-0,04240625
0,31559582	-0,04256660
0,32363386	-0,04270979
0,33172105	-0,04282344
0,33985484	-0,04292081
0,34803296	-0,04299518
0,35625305	-0,04304376
0,36451269	-0,04307036
0,37280948	-0,04307336
0,38114100	-0,04304443
0,38950476	-0,04298430
0,39789825	-0,04288816
0,40631898	-0,04276000
0,41476424	-0,04258778
0,42323158	-0,04237926
0,43171824	-0,04212567
0,44022172	-0,04183227
0,44873959	-0,04150216
0,45726881	-0,04112482
0,46580703	-0,04070680
0,47435128	-0,04024126
0,48289944	-0,03973785
0,49144841	-0,03918844
0,49999546	-0,03859225
0,50853829	-0,03795443
0,51707401	-0,03727180
0,52560030	-0,03654838
0,53411528	-0,03579266
0,54261589	-0,03499919
0,55110030	-0,03417585
0,55956617	-0,03332473
0,56801090	-0,03244492
0,57643250	-0,03154149
0,58482922	-0,03062112
0,59319854	-0,02968322
0,60153791	-0,02872683
0,60984598	-0,02776129
0,61812042	-0,02678734
0,62635817	-0,02579923
0,63455774	-0,02480453
0,64271673	-0,02380300
0,65083280	-0,02279469
0,65890441	-0,02178616
0,66692837	-0,02077045
0,67490396	-0,01976024
0,68282815	-0,01874965
0,69069996	-0,01774888
0,69851643	-0,01675239
0,70627646	-0,01576928
0,71397679	-0,01479141
0,72161670	-0,01383056
0,72919326	-0,01288094
0,73670484	-0,01194690
0,74414850	-0,01102215
0,75152327	-0,01011620
0,75882642	-0,00922410
0,76605670	-0,00835287
0,77321180	-0,00750063
0,78028967	-0,00666761
0,78728844	-0,00585522
0,79420651	-0,00506718
0,80104189	-0,00430361
0,80779257	-0,00356454
0,81445683	-0,00285208
0,82103256	-0,00216469
0,82751830	-0,00150693
0,83391185	-0,00087584
0,84021151	-0,00027329
0,84641556	0,00029928
0,85252179	0,00084601
0,85852918	0,00135805
0,86443534	0,00184220
0,87023878	0,00229537
0,87593783	0,00271644
0,88153064	0,00310749
0,88701581	0,00346399
0,89239139	0,00379033
0,89765607	0,00408072
0,90280786	0,00434188
0,90784532	0,00457079
0,91276681	0,00476956
0,91757082	0,00493727
0,92225590	0,00507253
0,92682047	0,00517750
0,93126307	0,00525389
0,93558229	0,00529968
0,93977672	0,00531583
0,94384497	0,00530465
0,94778569	0,00526470
0,95159754	0,00519670
0,95527930	0,00510385
0,95882970	0,00498625
0,96224751	0,00484413
0,96553161	0,00467948
0,96868088	0,00449377
0,97169427	0,00428841
0,97457075	0,00406491
0,97730937	0,00382494
0,97990922	0,00357026
0,98236944	0,00330253
0,98468923	0,00302369
0,98686784	0,00273559
0,98890457	0,00244023
0,99079879	0,00213958
0,99254986	0,00183559
0,99415723	0,00153034
0,99562025	0,00122533
0,99693827	0,00092222
0,99811038	0,00062179
0,99913466	0,00032210
1,00000000	0,00000000
